			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000 #000000; height:156.82pt; width:110.99pt">\
			<p style="text-align:center"><span style="font-family:맑은 고딕">② </span><span style="font-family:맑은 고딕">전기차 보급에 따른 새로운 과제와 대응</span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000 #000000; height:156.82pt; vertical-align:middle; width:343.05pt">\
			<p style="margin-left:10.1pt"><span style="font-family:맑은 고딕">- &rsquo;30</span><span style="font-family:맑은 고딕">년 전기차 보급 목표치에 도달하게 되면</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">발전용량의 </span><span style="font-family:맑은 고딕">30%</span><span style="font-family:맑은 고딕">가 전기차 충전에 사용됨에 따라</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">기존 송</span><span style="font-family:맑은 고딕">&middot;</span><span style="font-family:맑은 고딕">배전망 부족 문제와 전력 시스템에 미치는 영향을 대비할 필요</span></p>\
\
			<p style="margin-left:10.8pt"><span style="font-family:맑은 고딕">- </span><span style="font-family:맑은 고딕">전력사는 </span><span style="font-family:맑은 고딕">20</span><span style="font-family:맑은 고딕">년 후를 대비하여 송</span><span style="font-family:맑은 고딕">&middot;</span><span style="font-family:맑은 고딕">배전망을 확장하고 있으며</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">전기차 배터리가 지역 발전소 역할을 하는 </span><span style="font-family:맑은 고딕">V2G(Vehicle to Grid) </span><span style="font-family:맑은 고딕">기술의 안정화를 연구</span></p>\
\
			<p style="margin-left:9.5pt"><span style="font-family:맑은 고딕">- </span><span style="font-family:맑은 고딕">향후 전기차 충전소는 정유사와 전력회사에 의해 운영될 것으로 예상되며 급속 충전 설비와 송</span><span style="font-family:맑은 고딕">&middot;</span><span style="font-family:맑은 고딕">배전 산업 관련 협력업체의 생산이 증가</span></p>\
\
			<p style="margin-left:10.1pt"><span style="font-family:맑은 고딕">- </span><span style="font-family:맑은 고딕">향후 급속 충전과 </span><span style="font-family:맑은 고딕">V2G </span><span style="font-family:맑은 고딕">등 관련 전문분야 벤처 창업 및 기업 간 제휴 증가하는 등 다양한 사업 기회의 창출이 기대됨</span></p>\
			</td>\
		</tr>\
	</tbody>\
</table>\
,1,0,29.hwp,29.gif,241012,유럽,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
10449,Batteries on wheels: risks and opportunities around electric cars,유럽 전기차 산업의 지속 발전을 위한 솔루션과 정책 방향,,0,1559779200,0,https://www.transportenvironment.org/sites/te/files/publications/2019_06_Batteries_on_wheels_TE_briefing.pdf,,Transport & Environment,6,산업동향,전기차(EV)\, 전기차 배터리 산업\, 재생에너지,<p><span style="font-family:휴먼명조">▸</span>T&amp;E<span style="font-family:휴먼명조">는 전기자동차 및 배터리 산업의 발전에 따라 미래 전력 수요를 전망</span>*<span style="font-family:휴먼명조">하고 전기자동차와 재생에너지의 통합 및 배터리 순환 경제 강조</span></p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-family:휴먼명조">※</span><span style="font-family:HCI Poppy">&rsquo;30</span><span style="font-family:휴먼명조">년 기준 신규 매출의 </span><span style="font-family:HCI Poppy">15% </span><span style="font-family:휴먼명조">배터리 전기자동차</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">플러그인 하이브리드 </span><span style="font-family:HCI Poppy">(PHEV) </span><span style="font-family:휴먼명조">시장 점유율을 </span><span style="font-family:HCI Poppy">8% </span><span style="font-family:휴먼명조">가정 시나리오</span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px">- <span style="font-family:휴먼명조">유럽은 </span>&rsquo;40<span style="font-family:휴먼명조">년까지 </span>6<span style="font-family:휴먼명조">천 </span>2<span style="font-family:휴먼명조">백만 대의 </span>BEV<span style="font-family:휴먼명조">와 </span>3<span style="font-family:휴먼명조">천 </span>2<span style="font-family:휴먼명조">백만 대의 </span>PHEV <span style="font-family:휴먼명조">도입 전망</span></span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-size:12px"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:휴먼명조">※</span> <span style="font-family:HCI Poppy">BEV: &rsquo;30</span><span style="font-family:휴먼명조">년 </span><span style="font-family:HCI Poppy">1\,100</span><span style="font-family:휴먼명조">만 대</span><span style="font-family:휴먼명조">&rarr;</span><span style="font-family:HCI Poppy">&rsquo;40</span><span style="font-family:휴먼명조">년 </span><span style="font-family:HCI Poppy">6</span><span style="font-family:휴먼명조">천 </span><span style="font-family:HCI Poppy">2</span><span style="font-family:휴먼명조">백만 대</span><span style="font-family:HCI Poppy">\, PHEV: &rsquo;30</span><span style="font-family:휴먼명조">년 </span><span style="font-family:HCI Poppy">6</span><span style="font-family:휴먼명조">백만 대</span><span style="font-family:휴먼명조">&rarr;</span><span style="font-family:HCI Poppy">&rsquo;40</span><span style="font-family:휴먼명조">년 </span><span style="font-family:HCI Poppy">3</span><span style="font-family:휴먼명조">천 </span><span style="font-family:HCI Poppy">2</span><span style="font-family:휴먼명조">백만 대 전망</span></span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-size:12px"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy">- &rsquo;40</span><span style="font-family:휴먼명조">년에는 현재 유럽 </span><span style="font-family:HCI Poppy">1</span><span style="font-family:휴먼명조">일 소비 전력의 절반인 </span><span style="font-family:HCI Poppy">3\,955GWh</span><span style="font-family:휴먼명조">가 전기차 배터리에 저장 가능</span></span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-size:12px"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy">- </span><span style="font-family:휴먼명조">다만</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">지속가능한 발전을 위해서는 </span><span style="font-family:HCI Poppy">V2G</span><span style="font-family:휴먼명조">와 </span><span style="font-family:HCI Poppy">VRES*</span><span style="font-family:휴먼명조">의 통합 및 배터리 재활용을 통한 순환 경제 필요</span></span></span></span></p>\
\
<p style="margin-left:44pt"><span style="font-size:12px"><span style="font-family:HCI Poppy">* VRES: Variable Renewable Energy Sources</span></span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">전기차 산업의 지속가능한 발전을 위한 솔루션으로써 </span>V2G<span style="font-family:휴먼명조">와 </span>VRES<span style="font-family:휴먼명조">의 통합 및 배터리 순환 경제에 대한 정책적 방향 제시</span></p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-family:HCI Poppy">- </span><span style="font-family:휴먼명조">배터리 수명 완료 시 분실되지 않도록 수집 요구사항을 강화하고</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">배터리 핵심부품에 대해 </span><span style="font-family:HCI Poppy">90% </span><span style="font-family:휴먼명조">이상을 재사용</span><span style="font-family:HCI Poppy">/</span><span style="font-family:휴먼명조">재활용하는 목표의 계획 설정</span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy">- </span><span style="font-family:휴먼명조">모든 신규 인프라는 </span><span style="font-family:HCI Poppy">EPBD </span><span style="font-family:휴먼명조">및 </span><span style="font-family:HCI Poppy">AFID </span><span style="font-family:휴먼명조">지침에 따라 에너지 성능 향상과 공공 충전소 설치가 의무화되어야 하며</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">모든 </span><span style="font-family:HCI Poppy">EU </span><span style="font-family:휴먼명조">회원국 지침에 포함 필요</span></span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:휴먼명조">※</span> <span style="font-family:HCI Poppy">EPBD: Energy Performance of Buildings Directive / AFID: Alternative Fuels Infrastructure Directive</span></span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy">- </span><span style="font-family:휴먼명조">가정용 충전기가 있는 </span><span style="font-family:HCI Poppy">EV </span><span style="font-family:휴먼명조">소유자의 경우</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">요금 정책의 이점을 누릴 수 있도록 거리와 가격을 정확하게 제공하는 </span><span style="font-family:HCI Poppy">&lsquo;</span><span style="font-family:휴먼명조">스마트 미터</span><span style="font-family:HCI Poppy">&rsquo; </span><span style="font-family:휴먼명조">의무화</span></span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy">- </span><span style="font-family:휴먼명조">충전시설에서 발생하는 전기에 대한 세금 및 징수금의 이중 청구를 방지하고 재생 가능 에너지의 여건을 고려한 충전 인프라 설치 및 활용</span></span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:휴먼명조">※ </span><span style="font-family:휴먼명조">태양열 위주의 국가는 주간에 집중적인 충전을 촉진하고</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">풍력 자원이 많은 국가는 야간 충전을 촉진</span></span></span></span><br />\
&nbsp;</p>\
\
<p><span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy">- </span><span style="font-family:휴먼명조">효율적이며 데이터 친화적인 </span><span style="font-family:HCI Poppy">V2G</span><span style="font-family:휴먼명조">를 추구하기 위해 운송 및 통신 계획을 통합하고 전기자동차 충전 패턴 등 에너지 소비 데이터에 대한 보안 및 개인정보 보호 보장</span></span></span></span></p>\
,1,0,30.hwp,30.gif,241012,유럽,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
10450,Artificial Intelligence in the UK ,영국의 인공지능(AI) 전망과 도전,,0,1559260800,0,https://www.mckinsey.com/~/media/McKinsey/Featured%20Insights/Artificial%20Intelligence/Artificial%20intelligence%20in%20the%20United%20Kingdom%20Prospects%20and%20challenges/Artificial-intelligence-in-the-United-Kingdom-VF2.ashx,,McKinsey&Company,12,산업동향,인공지능(AI),<p><span style="font-family:휴먼명조">▸</span>AI<span style="font-family:휴먼명조">는 영국경제의 생산성과 </span>GDP<span style="font-family:휴먼명조">성장의 중요 동인으로 전망</span></p>\
\
<p style="margin-left:11.2pt">-<span style="font-size:12px"> AI<span style="font-family:휴먼명조">기술은 생산성과 경제성장에 상당히 긍정적인 영향을 미칠 것이며</span>\, <span style="font-family:휴먼명조">건강 및 수명연장과 같이 사회에 많은 혜택 제공</span></span><br />\
&nbsp;</p>\
\
<p style="margin-left:11.2pt">-<span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy"> </span><span style="font-family:휴먼명조">건강 및 의료기술 분야의 </span><span style="font-family:HCI Poppy">AI </span><span style="font-family:휴먼명조">기업은 영국이 유럽에서 가장 높은 비중을 차지하며</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">영국정부는 효과적이고 혁신적인 의학연구</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">질병 진단</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">예방 및 치료개선을 위한 </span><span style="font-family:HCI Poppy">&lsquo;Grand Challenge&rsquo; </span><span style="font-family:휴먼명조">정책을 발표</span></span></span><br />\
&nbsp;</p>\
\
<p style="margin-left:11.2pt">-<span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy"> </span><span style="font-family:휴먼명조">주로 선진국과 중국 등 </span><span style="font-family:HCI Poppy">AI</span><span style="font-family:휴먼명조">를 주도적으로 도입한 국가들은 </span><span style="font-family:HCI Poppy">20~25%</span><span style="font-family:휴먼명조">의 경제적 이익을 얻었으며</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">영국도 </span><span style="font-family:HCI Poppy">AI</span><span style="font-family:휴먼명조">기술 도입으로 </span><span style="font-family:HCI Poppy">2030</span><span style="font-family:휴먼명조">년까지 영국 경제의 </span><span style="font-family:HCI Poppy">22% </span><span style="font-family:휴먼명조">추가 성장을 견인할 것으로 기대</span></span></span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">영국은 유럽 전체 국가들보다 </span>AI<span style="font-family:휴먼명조">에 대해 비교 우위 조건을 갖추었으나</span>\, <span style="font-family:휴먼명조">여전히 해결해야 할 과제들이 존재</span></p>\
\
<p>-<span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-family:HCI Poppy"> </span><span style="font-family:휴먼명조">영국은 강력한 혁신 문화를 가지고 있으나</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">혁신의 확장에는 실패하고 있으며</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">많은 인재들을 보유하고는 있으나 첨단기술</span><span style="font-family:HCI Poppy">(</span><span style="font-family:휴먼명조">고급 인지 기술 등</span><span style="font-family:HCI Poppy">)</span><span style="font-family:휴먼명조">을 보유한 인력은 부족</span></span></span><br />\
&nbsp;</p>\
\
<p>-<span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy"> </span><span style="font-family:휴먼명조">또한</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">훌륭한 교육 기관들이 많지만</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">이들을 활용하여 사업과 상업적 성공으로 전환하기 위한 노력이 여전히 필요</span></span></span></span></p>\
\
<p style="margin-left:44pt"><span style="font-size:6pt">&nbsp; </span></p>\
\
<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">영국은 </span>AI <span style="font-family:휴먼명조">분야의 대표국가로서 강점을 쌓고 약점을 공략함으로써 비즈니스 전반에 걸친 </span>AI<span style="font-family:휴먼명조">의 장점과 성과의 확산이 필요</span></p>\
\
<p>- <span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-family:휴먼명조">선도국인 미국과 유럽의 </span><span style="font-family:HCI Poppy">AI </span><span style="font-family:휴먼명조">기술격차는 최근 </span><span style="font-family:HCI Poppy">3</span><span style="font-family:휴먼명조">년간 </span><span style="font-family:HCI Poppy">20% </span><span style="font-family:휴먼명조">확대한 사실을 비추어 봤을 때</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">영국은 </span><span style="font-family:HCI Poppy">AI</span><span style="font-family:휴먼명조">를 과감하고 조속히 추진할 필요가 있음</span></span></span><br />\
&nbsp;</p>\
\
<p>-<span style="font-family:휴먼명조"><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy"> </span><span style="font-family:휴먼명조">영국 기업들은 ① 실험을 넘어 </span><span style="font-family:HCI Poppy">AI</span><span style="font-family:휴먼명조">의 영향을 규모에 맞게 전달하기 위한 노력</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">② 신규 및 기존 인재에 대한 투자</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">③ 첨단 연구와 상업적 성공 사이의 연결고리를 구축하여 혁신을 촉진함으로써 생산성을 높이고 </span><span style="font-family:HCI Poppy">AI</span><span style="font-family:휴먼명조">를 통한 규모 확장 가능</span></span></span></span></p>\
,1,0,31.hwp,31.gif,241010,영국,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
10451,euROBOTICS\, Strategic Research\, Innovation and Deployment Agenda for an AI PPP,AI PPP를 위한 혁신 아젠다,,0,1559260800,0,https://www.eu-robotics.net/cms/upload/downloads/ppp-documents/AI_PPP_SRIDA-Consultation_Version-June_2019_-_Online_V1.2.pdf,,BDVA\, euROBOTICS,56,보고서,인공지능(AI)\, AI PPP,<p><span style="font-family:휴먼명조">▸</span><span style="font-family:휴먼명조">유럽위원회의 </span>AI<span style="font-family:휴먼명조">에 관한 조정안</span>(Coordinated Plan on AI)<span style="font-family:휴먼명조">에 따라</span>\, <span style="font-family:휴먼명조">빅데이터 가치협회</span>(BDVA)<span style="font-family:휴먼명조">와 유럽 로봇 협회</span>(euRobotics)<span style="font-family:휴먼명조">가 공동으로 </span>AI PPP(Public Private Partnership) <span style="font-family:휴먼명조">개발을 촉구</span></p>\
\
<p>- <span style="font-family:휴먼명조">비엔나 </span>ICT <span style="font-family:휴먼명조">회의</span>(&rsquo;18.12)<span style="font-family:휴먼명조">에서 두 협회는 새로운 </span>AI PPP<span style="font-family:휴먼명조">개발에 전념하는 양해각서를 체결하고</span>\, AI PPP<span style="font-family:휴먼명조">에 대한 공통 비전 문서를 발표</span>(&rsquo;19.3)<span style="font-family:휴먼명조">하여 유럽 전역의 기업</span>\, <span style="font-family:휴먼명조">연구자 및 정책입안자 등 </span>AI <span style="font-family:휴먼명조">생태계의 주요 이해당사자들을 연결하고 조정</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span>AI PPP<span style="font-family:휴먼명조">는 </span>5<span style="font-family:휴먼명조">개의 전략적 영역에서 기존 시장과 새로운 비스니스 및 서비스 분야에 </span>AI<span style="font-family:휴먼명조">를 확산하여 유럽의 이익을 극대화하는 접근법을 제시</span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt">&nbsp; </span></p>\
\
<p>&lt;<span style="font-family:한양중고딕">표</span>&gt; <span style="font-family:한양중고딕">유럽 </span>AI <span style="font-family:한양중고딕">확산 접근법</span></p>\
\
<table cellspacing="0" style="border-collapse:collapse; table-layout:fixed">\
	<tbody>\
		<tr>\
			<td style="background-color:#e5e5e5; border-color:#000000 #000000 #7f7f7f; height:14.65pt; width:110.99pt">\
			<p style="text-align:center">5<span style="font-family:맑은 고딕">대 방향</span></p>\
			</td>\
			<td style="background-color:#e5e5e5; border-color:#000000 #000000 #7f7f7f; height:14.65pt; width:343.05pt">\
			<p style="text-align:center"><span style="font-family:맑은 고딕">주요 내용</span></p>\
			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000; height:44.82pt; width:110.99pt">\
			<p style="text-align:center"><span style="font-family:맑은 고딕">① </span><span style="font-family:맑은 고딕">유럽 </span>AI <span style="font-family:맑은 고딕">생태계의 동원</span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000; height:44.82pt; vertical-align:middle; width:343.05pt">\
			<p><span style="font-family:맑은 고딕">AI </span><span style="font-family:맑은 고딕">전략 목표를 중심으로 유럽 내 </span><span style="font-family:맑은 고딕">AI </span><span style="font-family:맑은 고딕">우수 연구 커뮤니티와 협력하여 기술 간 시너지를 강화하기 위한 수평적 파트너십과 최종 사용자에 대한 액세스를 촉진하는 수직적 파트너십을 통해 전략적으로 과제 해결</span></p>\
			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000; height:60.82pt; width:110.99pt">\
			<p style="text-align:center"><span style="font-family:맑은 고딕">② </span><span style="font-family:맑은 고딕">기술 및 수용</span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000; height:60.82pt; vertical-align:middle; width:343.05pt">\
			<p><span style="font-family:맑은 고딕">기술수요에 대응하고 평생 학습과 직업 훈련을 위한 교과과정을 수립하기 위해 산업계와 적극적으로 소통하여 기술 요구사항을 이해하고</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">니즈에 부합하도록 </span><span style="font-family:맑은 고딕">R&amp;D</span><span style="font-family:맑은 고딕">를 조정하는 한편</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">보수 및 노동환경을 개선하여 진로 선택권을 보장</span></p>\
			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000; height:60.82pt; width:110.99pt">\
			<p style="text-align:center"><span style="font-family:맑은 고딕">③ </span><span style="font-family:맑은 고딕">혁신 및 시장 활성화 요소</span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000; height:60.82pt; vertical-align:middle; width:343.05pt">\
			<p><span style="font-family:맑은 고딕">AI </span><span style="font-family:맑은 고딕">혁신과 확산을 위해 필요한 자산과 인프라</span><span style="font-family:맑은 고딕">(</span><span style="font-family:맑은 고딕">데이터</span><span style="font-family:맑은 고딕">\, IoT </span><span style="font-family:맑은 고딕">인프라</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">시험 인프라 등</span><span style="font-family:맑은 고딕">)</span><span style="font-family:맑은 고딕">를 구축하고 중소기업 및 스타트업의 인프라 접근이 용이하도록 지원하는 동시에 </span><span style="font-family:맑은 고딕">VC</span><span style="font-family:맑은 고딕">펀드 등의 금융기관과 연결하여 새로운 비즈니스 모델 창출 기회를 확대</span></p>\
			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000; height:44.82pt; width:110.99pt">\
			<p style="text-align:center"><span style="font-family:맑은 고딕">④ </span><span style="font-family:맑은 고딕">지침 및 규정</span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000; height:44.82pt; vertical-align:middle; width:343.05pt">\
			<p><span style="font-family:맑은 고딕">혁신기업이 </span><span style="font-family:맑은 고딕">AI </span><span style="font-family:맑은 고딕">제품과 서비스를 보다 신속하게 배포하고 </span><span style="font-family:맑은 고딕">AI</span><span style="font-family:맑은 고딕">에 대한 신뢰도 향상을 위해 규제당국과 최종 사용자와 소통하여 규제를 완화하고 규제 샌드박스 확대</span></p>\
			</td>\
		</tr>\
		<tr>\
			<td style="background-color:#e6eef7; border-color:#7f7f7f #000000 #000000; height:28.82pt; width:110.99pt">\
			<p style="text-align:center"><span style="font-family:맑은 고딕">⑤ </span><span style="font-family:맑은 고딕">연구개발 우수성 제고</span></p>\
			</td>\
			<td style="border-color:#7f7f7f #000000 #000000; height:28.82pt; vertical-align:middle; width:343.05pt">\
			<p><span style="font-family:맑은 고딕">기존 </span><span style="font-family:맑은 고딕">AI </span><span style="font-family:맑은 고딕">성과의 활용</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">학문간 협력 활동 촉진</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">연구의 단편화 축소</span><span style="font-family:맑은 고딕">\, </span><span style="font-family:맑은 고딕">연구 인프라 접근성 강화 등을 통해 </span><span style="font-family:맑은 고딕">AI</span><span style="font-family:맑은 고딕">에 관한 </span><span style="font-family:맑은 고딕">R&amp;D </span><span style="font-family:맑은 고딕">활성화 도모</span></p>\
			</td>\
		</tr>\
	</tbody>\
</table>\
,1,0,32.hwp,32.gif,241010,유럽,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
10452,2019 Deloitte Global Automotive Consumer Study,딜로이트\, 최첨단 자동차 기술에 대한 소비자 인식,,0,1559260800,0,https://www2.deloitte.com/content/dam/Deloitte/us/Documents/manufacturing/us-global-automotive-consumer-study-2019.pdf,,Deloitte,20,보고서,자율주행차\, 소비자 인식 조사,<p><span style="font-family:휴먼명조">▸</span>Deloitte<span style="font-family:휴먼명조">는 자동차 분야의 첨단기술에 대한 소비자 인식을 조사하여 기업의 투자 우선순위 설정 및 효율적인 전략 마련에 기여</span></p>\
\
<p>- <span style="font-family:휴먼명조">최근 대두되고 있는 자동차 분야의 첨단기술에 대한 소비자 인식을 파악</span>(20<span style="font-family:휴먼명조">개국</span>* 2<span style="font-family:휴먼명조">만 </span>5<span style="font-family:휴먼명조">천명을 대상으로 설문조사를 실시</span>)</p>\
\
<p style="margin-left:44pt"><span style="font-family:휴먼명조">* </span><span style="font-family:휴먼명조">미국</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">캐나다</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">멕시코</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">한국</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">일본</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">중국</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">호주</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">오스트리아</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">독일</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">영국</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">벨기에</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">네덜란드</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">프랑스</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">이탈리아</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">인도네시아</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">태국</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">말레이시아</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">인도</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">남아프리카</span><span style="font-family:휴먼명조">\, </span><span style="font-family:휴먼명조">브라질 </span></p>\
\
<p style="margin-left:12pt"><span style="font-size:6pt"><span style="color:#ff0000">&nbsp; </span></span></p>\
\
<p><span style="font-family:휴먼명조">▸</span>&rsquo;19<span style="font-family:휴먼명조">년 자율주행차 안전성에 대한 소비자의 인식 변화는 미미하며</span>\, <span style="font-family:휴먼명조">교통사고에 대한 언론보도가 소비자의 기술 경계 인식에 높은 영향을 초래</span></p>\
\
<p>-<span style="font-size:12px"> &rsquo;17<span style="font-family:휴먼명조">년 대비 자율주행차 안전성에 대한 소비자의 신뢰도는 높게 상승하였으나 </span>&rsquo;18<span style="font-family:휴먼명조">년 이후의 변화는 미미하며</span>\, <span style="font-family:휴먼명조">한국은 </span>49%<span style="font-family:휴먼명조">의 소비자가 부정적으로 인식</span></span><br />\
&nbsp;</p>\
\
<p><span style="font-size:12px"><span style="font-size:12px"><span style="font-family:휴먼명조">※ </span><span style="font-family:휴먼명조">미국 </span><span style="font-family:휴먼명조">50%\, </span><span style="font-family:휴먼명조">일본 </span><span style="font-family:휴먼명조">50%\, </span><span style="font-family:휴먼명조">한국 </span><span style="font-family:휴먼명조">49%\, </span><span style="font-family:휴먼명조">인도 </span><span style="font-family:휴먼명조">48%\, </span><span style="font-family:휴먼명조">독일 </span><span style="font-family:휴먼명조">47%\, </span><span style="font-family:휴먼명조">중국 </span><span style="font-family:휴먼명조">25%</span><span style="font-family:휴먼명조">의 소비자가 자율주행차안전성에 대해 부정적으로 인식</span><span style="font-family:휴먼명조">(&rsquo;19</span><span style="font-family:휴먼명조">년 기준</span><span style="font-family:휴먼명조">)</span></span></span><br />\
&nbsp;</p>\
\
<p>-<span style="font-size:12px"><span style="font-size:12px"><span style="font-family:HCI Poppy"> </span><span style="font-family:휴먼명조">자율주행 기술과 관련하여 부정적 인식을 보유한 소비자 중 </span><span style="font-family:HCI Poppy">50% </span><span style="font-family:휴먼명조">이상이 교통 사고 관련 언론보도에 영향을 받았으며</span><span style="font-family:HCI Poppy">\, </span><span style="font-family:휴먼명조">한국은 </span><span style="font-family:HCI Poppy">68%</span><span style="font-family:휴먼명조">로 가장 높은 경향</span></span></span></p>\
\
<p>&nbsp;</p>\
\
